607413 - [51] 3481,9 
607440 - [115] 3548,2 
607443 - [7] 3469,3 
607457 - [23] 3503,8 
607462 - [9] 3474,4 
607529 - [315] 3503,8 
607582 - [50] 3502,1 
607588 - [232] 3469,3 
607607 - [40] 3503,8 
607662 - [125] 3596,2 
607694 - [80] 3548,2 
607706 - [72] 3503,8 
607709 - [259] 3474,4 
607712 - [49] 3548,2 
607736 - [10] 3465,2 
607746 - [358] 3466,7 
607767 - [303] 3548,2 
607786 - [214] 3469,3 
607810 - [125] 3512,4 
607838 - [84] 3512,4 
607876 - [339] 3479,3 
607901 - [769] 3503,8 
607936 - [82] 3474,4 
608053 - [5] 3461,3 
608074 - [19] 3462,0 
608298 - [314] 3469,3 
608332 - [16] 3503,8 
608342 - [144] 3469,3 
608350 - [19] 3474,4 
608370 - [412] 3466,7 
608375 - [35] 3548,2 
608380 - [286] 3469,3 
608390 - [572] 3503,8 
608408 - [138] 3466,7 
608425 - [19] 3499,5 
608452 - [3] 3469,3 
608528 - [50] 3512,4 
608546 - [19] 3469,3 
608583 - [12] 3471,5 
608584 - [81] 3469,3 
608612 - [258] 3475,9 
608644 - [526] 3469,3 
608684 - [128] 3471,5 
608686 - [5] 3476,8 
608691 - [105] 3527,6 
608704 - [347] 3531,3 
608708 - [30] 3512,4 
608710 - [153] 3475,4 
608749 - [131] 3469,3 
608803 - [325] 3469,3 
608808 - [31] 3499,2 
608825 - [66] 3471,5 
608863 - [195] 3471,5 
608873 - [129] 3474,4 
608893 - [30] 3469,3 
608896 - [117] 3469,3 
608923 - [370] 3471,5 
609042 - [58] 3469,3 
609080 - [122] 3474,4 
609109 - [6] 3579,1 
609110 - [497] 3469,3 
609122 - [55] 3469,3 
609137 - [101] 3471,5 
609180 - [55] 3476,8 
609194 - [8] 3471,5 
609231 - [112] 3474,4 
609253 - [60] 3469,3 
609273 - [289] 3474,4 
609279 - [106] 3474,4 
609285 - [445] 3480,3 
609292 - [36] 3471,5 
609299 - [210] 3471,5 
609301 - [88] 3511,9 
609321 - [47] 3479,3 
609348 - [37] 3471,5 
609375 - [96] 3474,4 
609383 - [37] 3474,4 
609394 - [236] 3590,7 
609421 - [12] 3471,5 
609430 - [656] 3476,8 
609445 - [164] 3480,8 
609458 - [197] 3475,9 
609467 - [346] 3474,4 
609519 - [321] 3474,4 
609530 - [82] 3474,4 
609565 - [54] 3471,5 
609601 - [356] 3476,8 
609602 - [59] 3579,1 
609623 - [267] 3474,4 
609626 - [4] 3474,4 
609639 - [244] 3476,8 
609670 - [523] 3476,8 
609695 - [6] 3471,5 
609781 - [111] 3474,4 
609837 - [98] 3476,8 
609848 - [236] 3474,4 
609905 - [113] 3476,8 
609924 - [27] 3481,9 
609965 - [101] 3476,8 
609966 - [227] 3475,4 
609967 - [701] 3474,4 
609991 - [111] 3475,9 
610006 - [17] 3512,4 
610027 - [58] 3548,2 
610042 - [53] 3548,2 
610083 - [551] 3481,9 
610118 - [200] 3517,1 
610122 - [39] 3548,2 
610252 - [6] 3503,8 
610255 - [67] 3512,4 
610261 - [135] 3479,8 
610268 - [45] 3503,8 
610293 - [75] 3479,8 
610357 - [63] 3511,9 
610578 - [489] 3479,3 
610587 - [259] 3483,2 
610614 - [442] 3481,3 
610679 - [333] 3490,4 
610686 - [320] 3502,1 
610712 - [64] 3502,1 
610794 - [198] 3483,2 
610808 - [28] 3479,3 
610814 - [106] 3483,2 
610835 - [274] 3502,1 
610836 - [206] 3550,7 
610838 - [222] 3481,9 
610843 - [25] 3480,8 
610852 - [78] 3609,4 
610881 - [208] 3502,1 
610892 - [8] 3486,5 
610894 - [397] 3486,5 
610896 - [170] 3483,2 
610899 - [581] 3483,2 
610950 - [69] 3483,2 
610951 - [339] 3483,2 
610983 - [74] 3486,5 
610989 - [133] 3483,2 
610991 - [291] 3486,5 
611001 - [106] 3502,1 
611034 - [110] 3505,4 
611057 - [509] 3505,4 
611063 - [301] 3486,5 
611086 - [95] 3483,2 
611100 - [45] 3486,5 
611110 - [26] 3486,5 
611130 - [270] 3483,2 
611150 - [81] 3502,1 
611153 - [8] 3505,4 
611162 - [227] 3483,2 
611194 - [161] 3486,5 
611199 - [625] 3486,5 
611210 - [67] 3505,4 
611337 - [342] 3499,2 
611348 - [231] 3486,5 
611349 - [113] 3486,5 
611386 - [16] 3486,5 
611410 - [25] 3602,5 
611430 - [198] 3491,9 
611447 - [98] 3505,4 
611468 - [276] 3499,2 
611500 - [543] 3486,5 
611561 - [233] 3511,9 
611575 - [10] 3486,5 
611606 - [51] 3505,4 
611614 - [197] 3495,9 
611692 - [14] 3486,5 
611777 - [95] 3500,6 
611961 - [57] 3491,3 
611964 - [40] 3491,3 
611973 - [420] 3502,1 
612041 - [321] 3491,3 
612083 - [266] 3491,3 
612096 - [603] 3491,3 
612138 - [26] 3553,1 
612186 - [170] 3491,3 
612205 - [0] 3579,1 
612213 - [36] 3502,1 
612229 - [179] 3491,3 
612262 - [122] 3491,3 
612263 - [200] 3502,1 
612273 - [188] 3502,1 
612334 - [130] 3505,4 
612361 - [8] 3491,3 
612381 - [172] 3502,1 
612472 - [37] 3502,1 
612505 - [84] 3522,2 
612541 - [58] 3495,9 
612548 - [25] 3491,3 
612585 - [143] 3495,9 
612630 - [57] 3495,9 
612657 - [18] 3499,5 
612676 - [120] 3502,1 
612679 - [60] 3512,1 
612705 - [46] 3502,1 
612732 - [165] 3495,9 
612744 - [161] 3502,1 
612758 - [98] 3502,1 
612765 - [120] 3559,7 
612775 - [73] 3499,5 
612796 - [127] 3502,1 
612870 - [56] 3502,1 
612874 - [95] 3499,5 
612914 - [812] 3495,9 
612944 - [275] 3505,4 
612950 - [139] 3601,9 
612997 - [68] 3499,1 
613036 - [5] 3550,9 
613055 - [22] 3499,1 
613084 - [83] 3499,1 
613102 - [342] 3503,8 
613143 - [383] 3499,1 
613183 - [122] 3514,4 
613241 - [39] 3500,6 
613242 - [110] 3499,5 
613283 - [113] 3502,1 
613340 - [202] 3517,1 
613368 - [420] 3503,8 
613424 - [375] 3527,5 
613434 - [93] 3523,2 
613584 - [42] 3505,4 
613594 - [278] 3527,5 
613598 - [180] 3527,5 
613604 - [23] 3503,8 
613606 - [15] 3502,1 
613616 - [72] 3502,1 
613699 - [29] 3619,6 
613892 - [388] 3505,4 
613929 - [133] 3511,9 
613934 - [39] 3505,4 
613967 - [6] 3511,9 
614039 - [20] 3511,9 
614119 - [45] 3511,9 
614170 - [20] 3511,9 
614224 - [19] 3571,1 
614368 - [243] 3511,9 
614405 - [32] 3526,8 
614411 - [672] 3511,9 
614429 - [5] 3511,9 
614435 - [33] 3511,9 
614467 - [78] 3511,9 
614490 - [16] 3511,9 
614503 - [89] 3568,1 
614606 - [37] 3527,6 
614627 - [63] 3612,5 
614746 - [19] 3511,9 
614851 - [106] 3511,9 
614969 - [51] 3511,9 
614971 - [91] 3511,9 
615045 - [189] 3512,4 
615062 - [259] 3511,9 
615082 - [361] 3527,5 
615114 - [160] 3512,4 
615119 - [240] 3511,9 
615171 - [148] 3512,4 
615175 - [156] 3511,9 
615218 - [201] 3512,4 
615220 - [18] 3511,9 
615266 - [178] 3526,8 
615466 - [242] 3527,5 
615480 - [40] 3522,2 
615599 - [107] 3514,4 
615639 - [146] 3513,4 
615765 - [4] 3527,5 
616200 - [71] 3590,7 
616438 - [63] 3522,2 
616540 - [271] 3522,2 
616564 - [62] 3522,2 
616567 - [288] 3522,2 
616647 - [130] 3522,2 
616762 - [22] 3522,2 
616882 - [228] 3530,3 
617051 - [31] 3603,7 
617257 - [121] 3576,5 
617266 - [63] 3550,7 
617312 - [134] 3548,4 
617428 - [111] 3572,5 
617433 - [150] 3568,1 
617780 - [117] 3530,1 
617847 - [11] 3530,1 
617998 - [123] 3542,4 
618004 - [108] 3530,6 
618024 - [84] 3590,7 
618066 - [12] 3590,7 
618105 - [53] 3542,4 
618174 - [75] 3566,7 
618190 - [385] 3542,4 
618203 - [482] 3590,7 
618206 - [75] 3542,4 
618262 - [31] 3542,4 
618425 - [462] 3590,7 
618430 - [67] 3542,4 
618464 - [169] 3596,2 
618484 - [202] 3616,1 
618563 - [41] 3542,4 
618610 - [20] 3584,1 
618690 - [122] 3548,4 
618719 - [180] 3548,4 
618756 - [295] 3542,4 
618760 - [34] 3615,4 
618821 - [7] 3580,7 
618840 - [40] 3612,5 
618841 - [19] 3542,4 
618869 - [94] 3548,4 
618871 - [317] 3590,7 
618877 - [164] 3548,4 
618946 - [412] 3542,4 
619014 - [600] 3590,7 
619015 - [0] 3542,4 
619019 - [4] 3548,4 
619039 - [54] 3643,7 
619047 - [118] 3548,4 
619107 - [23] 3548,4 
619116 - [8] 3542,4 
619205 - [18] 3548,4 
619255 - [268] 3550,7 
619269 - [25] 3548,4 
619281 - [139] 3542,4 
619345 - [116] 3590,7 
619350 - [203] 3548,4 
619390 - [121] 3553,1 
619393 - [210] 3542,4 
619441 - [330] 3548,4 
619520 - [61] 3548,4 
619542 - [338] 3622,8 
619704 - [255] 3548,4 
619755 - [78] 3542,4 
619797 - [15] 3542,4 
619807 - [224] 3602,9 
619826 - [36] 3542,4 
619832 - [60] 3603,7 
619835 - [36] 3550,7 
619860 - [149] 3542,4 
619915 - [82] 3550,7 
619926 - [229] 3647,1 
620018 - [37] 3550,7 
620064 - [150] 3550,7 
620098 - [73] 3550,7 
620149 - [128] 3548,2 
620200 - [209] 3548,4 
620224 - [172] 3548,2 
620245 - [88] 3548,4 
620255 - [491] 3548,2 
620309 - [387] 3543,5 
620310 - [5] 3542,4 
620413 - [248] 3548,4 
620437 - [204] 3577,9 
620494 - [132] 3650,5 
620879 - [623] 3550,7 
620953 - [28] 3622,8 
620959 - [109] 3550,7 
620966 - [49] 3548,4 
621008 - [88] 3548,4 
621016 - [58] 3553,1 
621045 - [388] 3553,1 
621110 - [53] 3580,7 
621126 - [218] 3553,1 
621204 - [122] 3580,7 
621236 - [242] 3647,1 
621255 - [168] 3612,8 
621270 - [191] 3579,1 
621295 - [92] 3550,7 
621347 - [297] 3550,7 
621490 - [57] 3647,1 
621504 - [24] 3553,1 
621520 - [16] 3580,7 
621691 - [85] 3551,0 
621900 - [35] 3612,8 
622125 - [4] 3609,4 
622134 - [172] 3572,5 
622345 - [450] 3650,5 
622392 - [327] 3622,8 
622649 - [196] 3579,1 
622963 - [618] 3590,7 
623337 - [158] 3568,1 
623462 - [7] 3622,8 
623571 - [72] 3642,8 
623584 - [11] 3615,3 
623730 - [292] 3580,7 
623751 - [48] 3579,1 
623784 - [55] 3580,7 
623809 - [12] 3642,8 
623818 - [38] 3647,1 
623862 - [70] 3642,8 
623884 - [21] 3647,1 
623967 - [202] 3647,1 
624130 - [177] 3566,7 
624139 - [141] 3566,7 
624209 - [87] 3601,9 
624224 - [391] 3642,8 
624488 - [124] 3650,5 
625268 - [225] 3612,5 
625305 - [295] 3655,4 
625493 - [241] 3622,8 
625521 - [186] 3590,7 
625605 - [102] 3575,3 
625640 - [5] 3575,3 
625649 - [66] 3575,5 
625693 - [267] 3575,0 
625797 - [46] 3579,1 
625852 - [310] 3590,7 
625865 - [36] 3576,5 
625868 - [23] 3590,7 
625933 - [0] 3590,7 
625956 - [245] 3662,8 
625978 - [106] 3579,1 
625983 - [208] 3590,7 
626019 - [2] 3590,7 
626033 - [106] 3647,8 
626042 - [518] 3580,7 
626226 - [74] 3611,3 
626278 - [138] 3584,8 
626299 - [34] 3662,8 
626300 - [68] 3636,5 
626347 - [307] 3584,8 
626393 - [228] 3612,8 
626453 - [19] 3590,7 
626479 - [195] 3662,8 
626507 - [193] 3580,7 
626511 - [263] 3579,1 
626523 - [279] 3590,7 
626562 - [124] 3580,7 
626566 - [7] 3579,1 
626579 - [305] 3580,7 
626582 - [11] 3579,1 
626740 - [20] 3584,8 
626782 - [300] 3590,7 
626789 - [93] 3591,9 
626804 - [392] 3580,7 
626805 - [65] 3579,1 
626817 - [264] 3584,8 
626967 - [423] 3591,9 
627055 - [335] 3590,7 
627085 - [131] 3636,5 
627160 - [7] 3584,8 
627168 - [48] 3643,7 
627187 - [24] 3636,5 
627258 - [27] 3586,0 
627263 - [140] 3584,8 
627346 - [526] 3591,9 
627425 - [13] 3598,1 
627457 - [184] 3590,7 
627479 - [20] 3620,4 
627489 - [70] 3636,5 
627515 - [3] 3591,9 
627576 - [349] 3590,7 
627667 - [36] 3601,9 
627745 - [165] 3647,1 
627777 - [705] 3647,8 
627833 - [4] 3602,9 
627867 - [10] 3612,8 
627874 - [23] 3601,9 
627886 - [48] 3601,9 
627895 - [28] 3636,5 
627908 - [39] 3591,9 
627948 - [80] 3601,9 
628076 - [94] 3662,8 
628094 - [47] 3633,2 
628277 - [4] 3647,8 
628480 - [85] 3647,8 
628552 - [307] 3668,6 
628573 - [196] 3679,6 
628639 - [75] 3602,9 
628653 - [279] 3647,8 
628693 - [31] 3598,1 
628761 - [0] 3602,5 
628768 - [160] 3615,3 
628792 - [54] 3596,7 
628944 - [40] 3647,8 
629127 - [193] 3679,6 
629133 - [33] 3668,6 
629217 - [116] 3724,7 
629248 - [65] 3611,1 
629274 - [677] 3602,9 
629279 - [348] 3621,9 
629292 - [105] 3636,5 
629298 - [10] 3636,5 
629301 - [55] 3636,5 
629397 - [51] 3688,4 
629500 - [38] 3611,1 
629545 - [132] 3612,8 
629571 - [81] 3611,1 
629576 - [89] 3602,9 
629608 - [187] 3619,6 
629619 - [472] 3677,9 
629709 - [10] 3612,8 
629731 - [55] 3612,8 
629732 - [3] 3611,1 
629760 - [12] 3611,1 
629781 - [255] 3673,9 
629807 - [103] 3612,8 
629830 - [64] 3611,1 
629833 - [42] 3609,4 
629836 - [257] 3612,8 
629849 - [73] 3612,8 
629854 - [86] 3611,1 
629871 - [137] 3611,1 
629872 - [67] 3668,6 
629918 - [104] 3619,6 
629920 - [136] 3612,8 
629935 - [290] 3611,1 
629995 - [23] 3612,8 
630008 - [144] 3611,1 
630012 - [34] 3619,6 
630039 - [163] 3612,8 
630051 - [0] 3611,1 
630060 - [24] 3609,4 
630122 - [125] 3612,8 
630131 - [6] 3611,1 
630174 - [60] 3615,4 
630227 - [41] 3615,4 
630265 - [241] 3619,6 
630350 - [46] 3608,0 
630400 - [29] 3608,0 
630430 - [11] 3619,6 
630463 - [17] 3612,8 
630473 - [29] 3611,1 
630491 - [103] 3615,4 
630515 - [184] 3615,4 
630545 - [64] 3609,4 
630577 - [269] 3612,8 
630592 - [106] 3615,4 
630605 - [0] 3622,8 
630617 - [79] 3615,4 
630628 - [264] 3668,6 
630636 - [49] 3615,4 
630638 - [49] 3609,4 
630670 - [149] 3609,4 
630707 - [9] 3668,6 
630720 - [163] 3615,4 
630725 - [240] 3609,4 
630780 - [35] 3609,4 
630781 - [113] 3619,6 
630819 - [11] 3673,4 
630829 - [78] 3615,4 
630836 - [97] 3682,4 
630877 - [139] 3615,4 
630891 - [931] 3612,8 
630899 - [260] 3611,1 
630938 - [300] 3673,4 
630981 - [135] 3612,8 
630987 - [19] 3611,1 
631014 - [303] 3612,8 
631021 - [31] 3611,1 
631067 - [39] 3612,8 
631069 - [27] 3611,1 
631093 - [109] 3698,9 
631114 - [22] 3612,8 
631115 - [398] 3611,1 
631171 - [38] 3659,2 
631224 - [421] 3683,5 
631235 - [191] 3615,4 
631297 - [110] 3668,6 
631308 - [16] 3668,6 
631336 - [56] 3615,4 
631360 - [12] 3619,3 
631366 - [40] 3615,4 
631373 - [367] 3668,6 
631465 - [161] 3642,4 
631467 - [8] 3723,3 
631505 - [56] 3668,6 
631520 - [121] 3668,9 
631532 - [18] 3619,3 
631577 - [91] 3615,4 
631596 - [101] 3615,4 
631614 - [168] 3673,4 
631657 - [57] 3615,4 
631755 - [175] 3615,4 
631786 - [146] 3619,3 
631791 - [180] 3615,4 
631809 - [34] 3619,3 
631828 - [122] 3723,3 
631835 - [95] 3621,9 
631878 - [355] 3619,3 
631884 - [172] 3615,4 
631909 - [830] 3619,3 
631921 - [99] 3619,3 
631941 - [131] 3647,1 
631948 - [145] 3677,3 
631953 - [86] 3673,4 
631998 - [130] 3619,3 
632046 - [234] 3619,3 
632125 - [23] 3698,9 
632133 - [490] 3617,2 
632221 - [5] 3621,5 
632231 - [133] 3617,2 
632236 - [276] 3723,3 
632295 - [206] 3668,6 
632368 - [62] 3724,7 
632426 - [261] 3723,3 
632444 - [80] 3650,5 
632451 - [43] 3642,8 
632486 - [68] 3642,8 
632544 - [164] 3619,3 
632557 - [143] 3647,8 
632568 - [170] 3642,8 
632579 - [159] 3619,3 
632610 - [2] 3659,7 
632623 - [159] 3659,7 
632657 - [345] 3647,8 
632658 - [38] 3724,7 
632687 - [43] 3673,4 
632692 - [87] 3636,3 
632727 - [248] 3643,1 
632745 - [509] 3636,3 
632754 - [261] 3619,3 
632767 - [6] 3619,3 
632786 - [243] 3661,2 
632792 - [12] 3661,2 
632811 - [629] 3619,3 
632812 - [298] 3647,8 
632832 - [523] 3659,7 
632839 - [4] 3642,8 
632844 - [17] 3723,3 
632845 - [126] 3647,8 
632850 - [59] 3642,8 
632885 - [58] 3636,3 
632886 - [535] 3619,3 
632917 - [11] 3619,3 
632940 - [825] 3642,4 
632949 - [75] 3647,8 
632955 - [73] 3690,6 
632974 - [281] 3647,8 
633002 - [114] 3619,3 
633017 - [5] 3661,2 
633032 - [124] 3697,3 
633037 - [121] 3621,9 
633072 - [67] 3647,8 
633155 - [51] 3673,4 
633171 - [162] 3636,3 
633194 - [109] 3622,8 
633195 - [50] 3668,6 
633269 - [133] 3622,8 
633288 - [67] 3642,8 
633379 - [42] 3620,0 
633380 - [249] 3620,0 
633400 - [52] 3642,8 
633412 - [96] 3687,1 
633435 - [81] 3659,7 
633449 - [256] 3636,3 
633470 - [187] 3668,6 
633480 - [125] 3647,1 
633505 - [37] 3642,8 
633533 - [169] 3659,7 
633538 - [437] 3636,3 
633543 - [752] 3636,3 
633586 - [356] 3661,2 
633591 - [18] 3659,7 
633648 - [145] 3673,4 
633650 - [0] 3681,6 
633686 - [69] 3687,1 
633710 - [56] 3668,6 
633723 - [27] 3661,2 
633771 - [175] 3647,1 
633776 - [31] 3661,2 
633810 - [198] 3681,6 
633823 - [1] 3636,3 
633825 - [88] 3647,1 
633845 - [86] 3673,4 
633901 - [47] 3687,1 
633903 - [28] 3673,4 
633906 - [68] 3643,7 
633914 - [510] 3673,4 
633973 - [472] 3731,9 
634013 - [168] 3668,6 
634038 - [389] 3659,7 
634054 - [410] 3650,5 
634085 - [32] 3659,7 
634106 - [458] 3673,4 
634131 - [71] 3650,5 
634161 - [224] 3681,6 
634189 - [100] 3668,6 
634221 - [135] 3636,3 
634226 - [366] 3687,1 
634227 - [288] 3661,2 
634233 - [337] 3673,4 
634237 - [8] 3668,6 
634296 - [33] 3661,2 
634306 - [172] 3673,4 
634358 - [13] 3661,2 
634362 - [85] 3636,3 
634365 - [175] 3659,7 
634395 - [105] 3647,1 
634447 - [28] 3668,3 
634451 - [72] 3687,1 
634490 - [16] 3673,4 
634508 - [54] 3719,7 
634511 - [160] 3644,1 
634521 - [18] 3670,7 
634547 - [86] 3668,6 
634580 - [194] 3668,6 
634582 - [471] 3673,4 
634655 - [169] 3636,3 
634664 - [16] 3636,3 
634670 - [182] 3647,8 
634690 - [145] 3636,3 
634725 - [7] 3668,6 
634743 - [155] 3644,1 
634747 - [131] 3681,6 
634748 - [17] 3647,1 
634780 - [358] 3650,5 
634801 - [10] 3681,6 
634812 - [9] 3644,1 
634821 - [232] 3644,1 
634842 - [35] 3668,6 
634864 - [42] 3636,3 
634934 - [57] 3644,1 
634958 - [395] 3673,4 
634961 - [99] 3647,1 
634978 - [20] 3668,6 
634986 - [188] 3650,5 
635017 - [17] 3687,1 
635094 - [76] 3644,1 
635116 - [505] 3650,5 
635142 - [137] 3636,5 
635320 - [55] 3719,7 
635329 - [89] 3647,1 
635333 - [119] 3668,6 
635367 - [18] 3673,4 
635380 - [29] 3636,5 
635392 - [9] 3633,2 
635410 - [39] 3633,2 
635431 - [99] 3687,1 
635481 - [158] 3687,1 
635487 - [0] 3636,5 
635494 - [116] 3636,5 
635512 - [254] 3687,1 
635523 - [19] 3636,5 
635572 - [162] 3636,5 
635584 - [52] 3642,8 
635627 - [166] 3642,8 
635660 - [88] 3636,5 
635684 - [15] 3636,5 
635739 - [149] 3673,4 
635777 - [279] 3650,5 
635852 - [175] 3681,6 
635882 - [238] 3687,1 
635941 - [122] 3673,4 
635945 - [23] 3659,7 
635963 - [74] 3647,1 
636006 - [11] 3719,7 
636008 - [294] 3681,6 
636047 - [201] 3687,1 
636107 - [105] 3642,8 
636110 - [188] 3679,6 
636147 - [104] 3647,1 
636167 - [180] 3679,6 
636176 - [1057] 3642,8 
636196 - [0] 3690,6 
636292 - [71] 3679,6 
636306 - [36] 3679,6 
636316 - [560] 3731,9 
636364 - [79] 3650,5 
636376 - [13] 3687,1 
636579 - [57] 3673,4 
636589 - [121] 3687,1 
636637 - [3] 3673,4 
636645 - [364] 3642,8 
636657 - [29] 3698,1 
636686 - [72] 3647,1 
636755 - [339] 3668,6 
636798 - [411] 3673,4 
636827 - [238] 3673,4 
636879 - [176] 3650,5 
636916 - [68] 3673,4 
636947 - [29] 3650,5 
636955 - [146] 3642,8 
636983 - [160] 3679,6 
637053 - [35] 3647,1 
637064 - [243] 3643,1 
637178 - [87] 3679,6 
637286 - [119] 3687,1 
637328 - [34] 3673,4 
637359 - [93] 3683,5 
637503 - [46] 3679,6 
637537 - [40] 3679,6 
637558 - [360] 3650,5 
637600 - [230] 3673,4 
637675 - [12] 3647,1 
637735 - [53] 3681,6 
637753 - [367] 3668,6 
637762 - [147] 3662,8 
637780 - [126] 3647,8 
637851 - [25] 3655,4 
637862 - [149] 3673,4 
637864 - [15] 3647,8 
637981 - [175] 3673,4 
638009 - [79] 3673,4 
638018 - [7] 3680,1 
638057 - [143] 3655,4 
638096 - [153] 3673,4 
638113 - [48] 3650,5 
638118 - [201] 3655,4 
638134 - [11] 3655,4 
638192 - [67] 3655,4 
638198 - [430] 3650,5 
638231 - [110] 3688,4 
638236 - [106] 3673,4 
638242 - [112] 3650,5 
638300 - [280] 3688,4 
638306 - [48] 3650,5 
638333 - [113] 3688,8 
638344 - [47] 3688,4 
638379 - [213] 3650,5 
638397 - [178] 3673,4 
638428 - [39] 3655,4 
638439 - [22] 3650,5 
638494 - [228] 3673,4 
638523 - [116] 3655,4 
638526 - [179] 3655,4 
638559 - [454] 3688,4 
638613 - [261] 3688,4 
638642 - [95] 3673,4 
638684 - [77] 3688,4 
638707 - [48] 3673,4 
638739 - [195] 3655,4 
638741 - [312] 3655,4 
638750 - [315] 3662,8 
638753 - [126] 3655,4 
638796 - [5] 3688,4 
638820 - [109] 3662,8 
638827 - [226] 3661,2 
638853 - [48] 3655,4 
638896 - [130] 3673,4 
638918 - [495] 3659,7 
638921 - [82] 3659,7 
638928 - [81] 3665,6 
638929 - [75] 3677,9 
638953 - [267] 3697,3 
638956 - [238] 3688,4 
639087 - [605] 3661,2 
639094 - [96] 3673,4 
639125 - [218] 3688,4 
639132 - [69] 3677,9 
639162 - [28] 3710,2 
639173 - [151] 3660,8 
639189 - [85] 3659,7 
639200 - [190] 3660,8 
639202 - [25] 3660,8 
639209 - [25] 3659,7 
639212 - [163] 3659,7 
639228 - [30] 3655,4 
639255 - [11] 3673,4 
639292 - [174] 3661,2 
639295 - [39] 3661,2 
639326 - [408] 3655,4 
639347 - [134] 3660,8 
639353 - [96] 3659,7 
639377 - [67] 3655,4 
639398 - [509] 3673,4 
639434 - [20] 3668,6 
639464 - [27] 3673,4 
639468 - [129] 3677,9 
639491 - [252] 3655,4 
639496 - [24] 3688,4 
639519 - [36] 3688,4 
639527 - [267] 3677,9 
639580 - [87] 3673,4 
639587 - [43] 3661,2 
639607 - [135] 3661,2 
639613 - [55] 3661,2 
639617 - [46] 3661,2 
639647 - [208] 3655,4 
639658 - [291] 3677,9 
639665 - [20] 3655,4 
639722 - [141] 3661,2 
639725 - [11] 3673,4 
639734 - [172] 3660,8 
639738 - [39] 3659,7 
639740 - [32] 3688,4 
639774 - [96] 3677,9 
639787 - [151] 3660,8 
639790 - [152] 3659,7 
639836 - [11] 3673,4 
639839 - [197] 3688,4 
639883 - [96] 3688,4 
639901 - [14] 3688,4 
639923 - [2] 3662,8 
639959 - [306] 3698,9 
639972 - [80] 3662,8 
640044 - [71] 3661,2 
640070 - [240] 3660,8 
640072 - [8] 3659,7 
640074 - [2] 3688,4 
640091 - [323] 3660,8 
640092 - [51] 3659,7 
640116 - [0] 3661,2 
640120 - [279] 3660,8 
640367 - [245] 3697,3 
640381 - [319] 3662,8 
640384 - [57] 3661,2 
640399 - [385] 3661,2 
640412 - [5] 3673,4 
640462 - [99] 3662,8 
640464 - [236] 3662,8 
640470 - [182] 3662,8 
640534 - [532] 3673,4 
640613 - [10] 3665,6 
640720 - [62] 3668,6 
640763 - [56] 3668,6 
640764 - [16] 3757,4 
640769 - [443] 3662,8 
640783 - [288] 3665,6 
640797 - [50] 3662,8 
640839 - [175] 3662,8 
640940 - [4] 3662,8 
640975 - [60] 3668,6 
640976 - [30] 3757,4 
641048 - [176] 3668,9 
641083 - [321] 3668,6 
641095 - [81] 3665,6 
641111 - [171] 3665,6 
641117 - [160] 3665,6 
641118 - [28] 3673,4 
641119 - [287] 3665,6 
641168 - [6] 3673,4 
641210 - [70] 3665,6 
641262 - [211] 3668,6 
641315 - [158] 3668,6 
641317 - [110] 3677,3 
641358 - [2] 3668,6 
641362 - [24] 3668,6 
641378 - [77] 3673,4 
641410 - [12] 3673,9 
641416 - [117] 3673,4 
641550 - [104] 3673,4 
641566 - [74] 3677,9 
641679 - [61] 3668,6 
641687 - [462] 3665,6 
641720 - [218] 3673,4 
641791 - [4] 3673,4 
641840 - [129] 3668,6 
641846 - [192] 3673,4 
641860 - [310] 3680,5 
641970 - [477] 3665,6 
641992 - [93] 3665,6 
642027 - [109] 3665,6 
642083 - [183] 3668,6 
642104 - [57] 3668,6 
642108 - [597] 3668,6 
642110 - [241] 3668,6 
642120 - [236] 3668,6 
642128 - [79] 3673,4 
642178 - [206] 3668,6 
642220 - [320] 3668,6 
642252 - [14] 3724,7 
642300 - [268] 3673,4 
642320 - [146] 3672,3 
642332 - [85] 3673,4 
642338 - [170] 3668,6 
642358 - [52] 3670,7 
642427 - [48] 3668,6 
642439 - [53] 3673,9 
642610 - [254] 3673,4 
642630 - [30] 3673,4 
642637 - [171] 3673,4 
642640 - [115] 3673,4 
642654 - [79] 3682,4 
642689 - [127] 3666,0 
642766 - [26] 3668,6 
642776 - [138] 3677,9 
642810 - [48] 3672,3 
642814 - [167] 3673,4 
642832 - [28] 3668,3 
642924 - [64] 3668,6 
642963 - [76] 3724,7 
642986 - [246] 3677,9 
643003 - [10] 3668,3 
643028 - [40] 3668,6 
643060 - [42] 3668,6 
643183 - [79] 3668,6 
643210 - [158] 3668,6 
643250 - [157] 3770,3 
643258 - [247] 3770,3 
643261 - [88] 3698,1 
643292 - [117] 3681,6 
643329 - [85] 3683,5 
643341 - [126] 3770,3 
643377 - [152] 3724,7 
643415 - [41] 3668,6 
643417 - [85] 3672,3 
643465 - [58] 3697,3 
643470 - [254] 3672,3 
643543 - [293] 3770,3 
643578 - [59] 3672,3 
643589 - [15] 3687,1 
643623 - [3] 3687,1 
643692 - [73] 3673,4 
643730 - [25] 3673,9 
643734 - [84] 3687,1 
643737 - [1] 3672,3 
643738 - [258] 3670,7 
643758 - [68] 3673,9 
643798 - [371] 3698,1 
643799 - [114] 3673,9 
643820 - [422] 3673,4 
643847 - [123] 3770,3 
643853 - [146] 3719,7 
643893 - [511] 3690,3 
643895 - [112] 3673,9 
